Administrative,Administrative_Duration,Informational,Informational_Duration,ProductRelated,ProductRelated_Duration,BounceRates,ExitRates,PageValues,SpecialDay,Month,OperatingSystems,Browser,Region,TrafficType,VisitorType,Weekend,Revenue
2.0,390.0,0.0,0.0,10.0,1169.1,0.02,0.05,0.0,0.0,Mar,3.0,9.0,9.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,June,3.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,21.0,574.5333333,0.0,0.011578947,0.0,0.0,Mar,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
2.0,152.83333330000005,0.0,0.0,20.0,791.6666667000002,0.011111111000000002,0.016666667,41.35007203,0.0,Mar,1.0,1.0,1.0,2.0,,0.0,Yes
2.0,42.0,0.0,0.0,17.0,275.702381,0.04,0.06,0.0,0.6,May,3.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,16.0,1210.3976189999996,5.0,279.8571429,0.003174603,0.012764202,0.0,0.0,Mar,2.0,2.0,1.0,8.0,Returning_Visitor,0.0,No
8.0,152.0,0.0,0.0,4.0,72.5,0.0,0.00952381,0.0,0.0,Nov,2.0,2.0,1.0,8.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,242.5,0.0,0.05,0.0,0.0,Dec,8.0,13.0,9.0,20.0,Other,0.0,No
6.0,107.04,3.0,53.2,114.0,5066.6611,0.006666666999999999,0.016180556000000002,0.0,0.0,Nov,3.0,2.0,3.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,5.0,90.66666667,0.04,0.12,0.0,0.0,May,2.0,2.0,6.0,6.0,Returning_Visitor,0.0,No
8.0,160.5,0.0,0.0,22.0,759.75,0.002564103,0.019871795,0.0,0.0,Dec,1.0,1.0,2.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,824.0,0.06,0.09,0.0,0.0,Dec,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
2.0,95.0,0.0,0.0,15.0,449.5,0.0125,0.04375,0.0,0.0,Mar,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,71.0,1799.8333329999996,0.016901408,0.047183099000000006,0.0,0.6,May,2.0,4.0,8.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,83.0,2922.497511,0.009756098,0.030081301,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
3.0,21.0,0.0,0.0,17.0,256.95,0.0,0.02,0.0,0.0,Nov,2.0,4.0,1.0,8.0,,1.0,Yes
1.0,13.0,0.0,0.0,10.0,391.85,0.018055556,0.046984127,0.0,0.0,Mar,3.0,2.0,4.0,3.0,Returning_Visitor,1.0,No
5.0,98.0,0.0,0.0,6.0,60.0,0.05,0.0525,0.0,0.0,Dec,3.0,2.0,5.0,2.0,Returning_Visitor,0.0,No
3.0,57.6,0.0,0.0,19.0,384.4030303,0.009090909,0.020295983,0.0,0.0,Sep,3.0,7.0,8.0,2.0,Returning_Visitor,0.0,No
1.0,12.0,0.0,0.0,22.0,380.8066667,0.019047619,0.013333333,0.0,0.0,Jul,1.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,23.0,790.1666667000002,0.0,0.026086957,0.0,0.8,May,3.0,2.0,2.0,13.0,Returning_Visitor,0.0,No
6.0,27.0,1.0,0.0,141.0,6481.483333,0.0,0.019984285,1.257438906,,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
15.0,365.1111111,4.0,848.4166667000003,113.0,5882.1742060000015,0.0,0.006584896999999999,1.033764021,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,2.0,48.5,59.0,2195.283333,0.009836066,0.030601093,0.0,0.0,Nov,2.0,2.0,7.0,2.0,,0.0,Yes
3.0,52.75,0.0,0.0,31.0,3069.0777780000008,0.006451613,0.020537634,5.793026792,0.0,Nov,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,11.0,1267.25,0.02,0.03,0.0,0.0,Nov,1.0,8.0,2.0,11.0,New_Visitor,1.0,No
2.0,55.4,0.0,0.0,25.0,402.75,0.015384615,0.034065934,0.0,0.0,Jul,3.0,2.0,5.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,9.0,869.0,0.0,0.022222222000000003,0.0,0.0,May,2.0,5.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,155.5,0.1,0.15,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,1.0,No
1.0,2.0,6.0,657.8333332999998,140.0,3252.200476,0.005479451999999999,0.024292237,0.0,0.0,Jul,2.0,2.0,4.0,1.0,Returning_Visitor,0.0,No
8.0,160.5,2.0,5.0,56.0,1167.321429,0.004761905,0.018915344,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,14.0,244.0,0.004761905,0.047619048,0.0,0.0,May,2.0,,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,41.0,451.7142857,0.007692308,0.018376068,0.0,0.0,Nov,2.0,2.0,6.0,11.0,Returning_Visitor,0.0,No
11.0,82.23484848,0.0,0.0,440.0,9951.869139,0.00185022,0.01009842,1.558381388,1.0,May,2.0,2.0,1.0,20.0,Returning_Visitor,1.0,No
4.0,196.5,3.0,72.5,245.0,7569.248612,0.007646236,0.016468484,4.770910365,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,1.0,No
2.0,22.9,0.0,0.0,145.0,5962.732411,0.002857143,0.013265367,0.7802774029999999,0.0,Nov,2.0,10.0,7.0,3.0,,1.0,Yes
3.0,6.0,0.0,0.0,24.0,762.3333332999998,0.030769231,0.058974359,0.0,0.2,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,806.5,0.01,0.038333333,0.0,0.6,May,2.0,4.0,1.0,3.0,Returning_Visitor,0.0,No
8.0,125.73333329999998,0.0,0.0,7.0,81.66666667,0.033333333,0.024166667000000003,0.0,0.0,Sep,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
4.0,99.33333333,1.0,103.8,40.0,2011.966667,0.018181818,0.023484848,9.869649371,0.0,Oct,2.0,2.0,1.0,20.0,,0.0,Yes
5.0,156.2690476,4.0,90.0,35.0,776.0190476,0.0,0.005714286,0.0,0.0,Mar,3.0,2.0,4.0,2.0,Returning_Visitor,0.0,No
3.0,267.5,0.0,0.0,4.0,8.0,0.085714286,0.085714286,0.0,0.0,Sep,4.0,6.0,4.0,13.0,Returning_Visitor,0.0,No
4.0,1946.0,0.0,0.0,31.0,731.0,0.0,0.005882353000000001,0.0,0.0,Dec,2.0,2.0,4.0,2.0,New_Visitor,1.0,No
9.0,306.46,0.0,0.0,40.0,550.7095237999998,0.0,0.00952381,0.0,0.0,Sep,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
1.0,23.2,0.0,0.0,4.0,52.4,0.0,0.02,0.0,0.0,Oct,2.0,4.0,2.0,1.0,,0.0,Yes
5.0,44.0,0.0,0.0,131.0,3865.838889,0.006458094,0.023900203,0.8183065509999999,0.0,Nov,2.0,2.0,3.0,2.0,,1.0,Yes
2.0,94.0,1.0,4.0,264.0,8584.025049,0.006289308,0.023315309,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,2.0,65.5,4.0,71.5,0.0,0.033333333,0.0,,Nov,2.0,2.0,1.0,11.0,Returning_Visitor,1.0,No
4.0,195.5,0.0,0.0,31.0,1028.533333,0.018181818,0.031313131,77.66478213,0.0,Nov,3.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
16.0,932.7971429,0.0,0.0,40.0,991.7155466,0.008888889,0.011659808,0.0,0.0,Sep,1.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
6.0,270.75,0.0,0.0,6.0,217.5,0.0,0.02,0.0,0.0,Dec,3.0,2.0,4.0,2.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,1.0,0.0,0.2,0.2,0.0,0.0,Nov,3.0,2.0,3.0,10.0,Other,0.0,No
0.0,0.0,0.0,0.0,4.0,0.0,0.2,0.2,0.0,0.0,June,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,No
5.0,488.462963,0.0,0.0,56.0,3327.537566,0.006578947,0.022060248,0.0,0.0,Dec,2.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
1.0,7.0,0.0,0.0,5.0,78.5,0.0,0.028571429,0.0,0.0,Dec,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,243.0,0.05714285700000001,0.085714286,0.0,0.0,May,2.0,2.0,6.0,4.0,Returning_Visitor,0.0,No
6.0,69.4,1.0,25.2,18.0,1009.55,0.0,0.002380952,0.0,0.0,Jul,2.0,2.0,2.0,2.0,New_Visitor,0.0,No
6.0,360.9166667,4.0,114.2,17.0,806.65,0.01,0.015,0.0,0.0,June,2.0,10.0,3.0,5.0,New_Visitor,1.0,No
3.0,89.75,2.0,16.0,36.0,1751.8477269999996,0.005263158,0.023684211,0.0,0.0,Nov,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
2.0,47.66666667,0.0,0.0,83.0,3025.283333,0.0,0.006504065,28.94180488,0.2,May,2.0,2.0,7.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,21.0,452.79761900000005,0.0,0.023,16.82505,0.0,May,1.0,1.0,1.0,4.0,,0.0,Yes
0.0,0.0,1.0,0.0,34.0,4566.2380950000015,0.02047619,0.059220779,0.0,,May,3.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
6.0,87.33333333,0.0,0.0,62.0,1470.853037,0.0,0.009683372,0.0,0.0,Mar,2.0,4.0,6.0,3.0,Returning_Visitor,1.0,No
9.0,201.3666667,1.0,204.0,116.0,2764.290278,0.000655738,0.005854801,42.7752197,0.0,Nov,3.0,2.0,2.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,41.0,1444.166667,0.009756098,0.026829268,0.0,0.0,May,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,4.0,298.0,0.1,0.15,0.0,0.0,Mar,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,16.0,1011.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,59.0,1309.658333,0.017241378999999998,0.030879354,0.0,0.0,Dec,3.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
3.0,123.5,1.0,0.0,22.0,759.5833332999998,0.0,0.0096,46.6785275,0.0,Nov,,1.0,3.0,2.0,,,Yes
0.0,0.0,0.0,0.0,22.0,815.8333332999998,0.0,0.01,0.0,0.0,May,2.0,4.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,823.5,0.0,0.066666667,0.0,0.0,Dec,2.0,2.0,3.0,8.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,23.0,0.044444444000000013,0.111111111,0.0,0.8,May,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
13.0,219.475,0.0,0.0,79.0,1828.884048,0.0,0.01252331,5.329743627,0.0,Oct,2.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,44.5,0.0,0.066666667,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,8.0,185.5,0.025,0.0375,0.0,0.0,May,1.0,1.0,3.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,84.0,2197.780952,0.01031746,0.014779942,0.0,0.0,Nov,1.0,1.0,3.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,16.0,241.4,0.029166667,0.045833333,0.0,0.0,Nov,3.0,2.0,6.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,0.0,0.2,0.2,0.0,0.0,Mar,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
1.0,12.5,0.0,0.0,3.0,55.5,0.0,0.08,0.0,0.0,Nov,1.0,1.0,1.0,8.0,Returning_Visitor,1.0,No
8.0,466.6166667,5.0,81.4,25.0,1220.175,0.02,0.040444444,0.0,0.0,Aug,3.0,2.0,3.0,2.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,9.0,140.0,0.022222222000000003,0.055555556,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
1.0,17.2,0.0,0.0,4.0,192.4,0.0,0.01,0.0,0.0,Sep,2.0,2.0,2.0,2.0,New_Visitor,0.0,No
0.0,0.0,0.0,0.0,37.0,1643.435516,0.005555556,0.032271242,2.188718519,0.0,Mar,2.0,4.0,3.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,30.0,1438.0,0.0,0.013793103,100.1655678,0.0,Nov,4.0,1.0,1.0,3.0,Returning_Visitor,0.0,Yes
4.0,766.8333332999998,0.0,0.0,217.0,4153.2765869999985,7.09e-05,0.005893496999999999,0.0,0.0,May,2.0,2.0,1.0,6.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,48.0,4152.083333,0.00625,0.028125,0.0,0.0,Nov,2.0,2.0,1.0,1.0,Returning_Visitor,1.0,No
11.0,494.5333333,0.0,0.0,33.0,2070.616667,0.0,0.020720721,9.581162201,0.0,Nov,2.0,5.0,1.0,3.0,,0.0,Yes
0.0,0.0,0.0,0.0,40.0,1411.833333,0.0,0.001282051,0.0,0.0,May,3.0,2.0,8.0,6.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,11.0,187.0,0.031818182,0.06818181799999999,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
2.0,89.75,1.0,89.0,49.0,2104.3114,0.009615385,0.01954189,8.979934615,0.8,May,1.0,1.0,4.0,2.0,Returning_Visitor,,No
5.0,73.75,0.0,0.0,131.0,2244.616667,0.005343511,0.017506361,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
3.0,315.3333333,1.0,141.5,42.0,3009.0875,0.004021164,0.0323655,0.0,0.0,Nov,1.0,1.0,1.0,1.0,Returning_Visitor,0.0,No
1.0,23.96,0.0,0.0,94.0,2103.938772,0.013731061,0.038809156,1.47623044,0.0,Jul,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
1.0,337.0,1.0,39.0,16.0,630.5,0.0,0.00625,28.794,0.0,May,3.0,2.0,1.0,11.0,,1.0,Yes
1.0,0.0,0.0,0.0,16.0,2007.0,0.01875,0.054166667,0.0,0.0,Nov,1.0,1.0,3.0,1.0,Returning_Visitor,0.0,No
6.0,82.01111111,2.0,211.6,162.0,6117.814359,0.0,0.003964551,22.36033441,0.0,Sep,2.0,2.0,1.0,6.0,Returning_Visitor,0.0,No
2.0,129.0,0.0,0.0,16.0,1835.5,0.003703704,0.031481481,0.0,0.0,Aug,2.0,4.0,9.0,6.0,Returning_Visitor,0.0,No
2.0,6.0,0.0,0.0,42.0,1503.25,0.001550388,0.031007752000000006,0.0,0.0,Mar,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
2.0,165.2,0.0,0.0,36.0,983.425,0.0,0.010526316,0.0,0.0,Aug,2.0,4.0,8.0,6.0,New_Visitor,1.0,No
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,36.0,0.0,0.033333333,0.0,0.0,Mar,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.1,0.0,0.0,May,2.0,2.0,1.0,13.0,Returning_Visitor,1.0,No
4.0,151.0,0.0,0.0,30.0,1547.233333,0.0,0.012121212,28.40448178,0.0,Sep,2.0,2.0,2.0,2.0,,1.0,Yes
0.0,0.0,0.0,0.0,8.0,471.4,0.0,0.075,0.0,0.0,June,2.0,7.0,2.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,30.0,469.1,0.0,0.015,0.0,0.0,Jul,2.0,4.0,4.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,60.0,967.25,0.006779661,0.025141243,0.0,0.6,May,2.0,4.0,3.0,3.0,Returning_Visitor,0.0,No
2.0,4.0,5.0,161.5,64.0,3757.079762,0.012254902,0.022009804,18.88360212,0.0,Nov,1.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
1.0,34.5,0.0,0.0,18.0,3026.374242000001,0.0,0.005263158,38.92648303,0.0,Dec,1.0,1.0,3.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,29.0,3312.5,0.013793103,0.028965517000000007,0.0,0.0,Mar,2.0,2.0,1.0,13.0,Returning_Visitor,0.0,No
14.0,337.58,0.0,0.0,29.0,443.5,0.0,0.027027027,0.0,0.0,Oct,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
3.0,81.0,0.0,0.0,19.0,448.0333333,0.0,0.012857143,0.0,0.0,May,3.0,2.0,5.0,4.0,Returning_Visitor,1.0,No
1.0,14.0,0.0,0.0,11.0,227.25,0.018181818,0.018181818,0.0,0.0,Nov,1.0,1.0,3.0,2.0,New_Visitor,1.0,No
2.0,25.625,0.0,0.0,162.0,8596.669979,0.005075446,0.012349829,1.4696932530000002,0.0,Dec,2.0,2.0,5.0,2.0,Returning_Visitor,0.0,No
4.0,,0.0,0.0,53.0,861.3333332999997,0.003636364,0.008484848,0.0,0.0,May,1.0,1.0,4.0,6.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,2.0,5.0,0.0,0.1,0.0,0.0,Nov,2.0,4.0,1.0,5.0,New_Visitor,0.0,No
8.0,17.34848485,0.0,0.0,19.0,291.2589744,0.0,0.043589744000000014,0.0,0.0,Mar,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,11.0,435.33333330000005,0.063636364,0.104242424,0.0,0.0,Nov,1.0,1.0,1.0,3.0,Returning_Visitor,0.0,No
5.0,134.75,3.0,16.0,165.0,6323.853465,0.010654414,0.02804138,3.512852934,0.0,Nov,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,Yes
0.0,0.0,0.0,0.0,3.0,41.4,0.0,0.066666667,0.0,0.0,Sep,2.0,2.0,7.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,39.0,1020.013889,0.005405405,0.014226043999999997,0.0,0.0,Dec,3.0,2.0,,1.0,Returning_Visitor,1.0,No
1.0,12.0,0.0,0.0,11.0,213.0,0.05,0.066666667,0.0,0.0,Nov,2.0,2.0,4.0,13.0,Returning_Visitor,1.0,No
21.0,1079.184314,4.0,176.5,67.0,2162.840879,0.007407406999999999,0.018259847,0.548811351,0.0,Nov,3.0,2.0,1.0,11.0,Returning_Visitor,1.0,No
2.0,139.0,1.0,20.0,31.0,960.8333332999997,0.007843137,0.025,0.0,0.0,,1.0,1.0,3.0,4.0,Returning_Visitor,1.0,No
6.0,160.0,0.0,0.0,55.0,1707.6666670000004,0.0,0.005357143000000001,24.10206377,0.0,Dec,2.0,2.0,1.0,2.0,,0.0,Yes
0.0,0.0,0.0,0.0,13.0,549.2,0.019230769,0.045421245,0.0,0.0,Nov,3.0,2.0,6.0,2.0,Returning_Visitor,0.0,No
4.0,15.0,1.0,17.0,17.0,490.0,0.0,0.027272727000000004,15.66445171,0.0,Mar,2.0,2.0,4.0,10.0,,0.0,Yes
6.0,112.5,0.0,0.0,86.0,2041.23355,0.000387597,0.00786268,5.911452177999999,,Nov,2.0,4.0,1.0,2.0,Returning_Visitor,0.0,Yes
4.0,183.25,1.0,21.0,20.0,651.4,0.0,0.004166667,0.0,0.0,Mar,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,22.0,431.08333330000005,0.018181818,0.022727273,0.0,0.6,May,3.0,2.0,7.0,13.0,Returning_Visitor,0.0,No
4.0,75.0,2.0,312.0,98.0,1887.232143,0.002040816,0.025068027000000003,0.0,0.0,Dec,2.0,2.0,8.0,2.0,Returning_Visitor,0.0,No
5.0,238.375,0.0,0.0,24.0,2174.375,0.008928571,0.017460317,27.07791667,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,7.0,197.0,0.028571429,0.042857143,0.0,0.0,Dec,3.0,2.0,9.0,2.0,Returning_Visitor,0.0,No
1.0,149.5,0.0,0.0,32.0,1562.333333,0.038709677000000005,0.062580645,7.6366451610000015,0.2,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
1.0,4.0,0.0,0.0,18.0,631.6666667000002,0.0,0.027777778,56.32466667,0.0,May,2.0,2.0,1.0,3.0,,0.0,Yes
3.0,,0.0,0.0,53.0,1481.429167,0.001851852,0.012345678999999998,56.31760103,0.0,Nov,1.0,8.0,1.0,11.0,,1.0,Yes
1.0,5.0,,0.0,41.0,764.1333333,0.0,0.014444444,0.0,0.0,June,2.0,2.0,1.0,4.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,20.0,2271.0,0.0,0.025,0.0,0.0,Mar,2.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,1.0,39.5,,0.1,0.0,0.0,Dec,1.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
2.0,48.0,0.0,0.0,24.0,543.75,0.016,0.0408,0.0,0.8,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,2.0,15.0,0.0,0.1,0.0,0.0,May,2.0,6.0,7.0,3.0,Returning_Visitor,0.0,No
3.0,55.0,0.0,0.0,18.0,376.5,0.021052632,0.040350877,0.0,0.4,May,4.0,2.0,3.0,11.0,Returning_Visitor,0.0,No
4.0,57.0,0.0,0.0,,497.1,0.0,0.009848485,0.0,0.0,May,1.0,1.0,8.0,2.0,Returning_Visitor,0.0,No
2.0,15.0,0.0,0.0,,523.25,0.0375,0.046666667,28.18955966,0.0,Nov,3.0,2.0,1.0,8.0,,0.0,Yes
11.0,247.3333333,2.0,369.0,90.0,7221.0,0.001030928,0.003917526,13.46406308,0.0,Mar,2.0,2.0,3.0,8.0,,0.0,Yes
0.0,0.0,1.0,44.0,41.0,1089.75,0.0,0.005853659000000001,0.0,0.0,Mar,2.0,2.0,3.0,2.0,New_Visitor,0.0,No
1.0,4.0,0.0,0.0,43.0,1418.5,0.0,0.018181818,0.0,0.0,Mar,4.0,1.0,2.0,3.0,Returning_Visitor,1.0,No
5.0,827.2,2.0,48.5,71.0,3439.733242,0.0,0.014808078,0.0,0.0,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
9.0,208.2666667,0.0,0.0,19.0,543.775,0.0,0.002380952,0.0,0.0,May,3.0,2.0,3.0,11.0,New_Visitor,1.0,No
9.0,468.3666667,1.0,88.0,114.0,3772.405525,0.0,0.001680672,42.41914286,0.0,May,2.0,2.0,2.0,14.0,Returning_Visitor,1.0,Yes
0.0,0.0,0.0,0.0,41.0,647.8166667,0.0125,0.026666667,0.0,0.4,May,2.0,2.0,6.0,1.0,Returning_Visitor,0.0,No
12.0,310.6333333,0.0,0.0,28.0,606.4166667000002,0.027619048,0.03614966,0.0,0.0,May,3.0,2.0,2.0,1.0,Returning_Visitor,1.0,No
3.0,52.0,0.0,0.0,60.0,3451.751515,0.006666666999999999,0.011565933999999998,0.0,0.0,Mar,3.0,2.0,3.0,1.0,Returning_Visitor,1.0,No
9.0,188.5638298,0.0,0.0,199.0,7750.537279000001,0.007911051,0.021772308,3.012181822,0.0,Nov,3.0,2.0,4.0,13.0,,0.0,Yes
0.0,0.0,0.0,0.0,5.0,77.0,0.0,0.04,0.0,0.0,Mar,2.0,4.0,1.0,3.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,51.0,6505.333333,0.036000000000000004,0.050333333,0.0,0.0,Dec,2.0,2.0,6.0,1.0,Returning_Visitor,1.0,No
0.0,0.0,0.0,0.0,4.0,49.5,0.05,0.075,0.0,0.0,Mar,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
5.0,43.4,0.0,0.0,32.0,3121.555556,0.009259259,0.036759259,26.5455,0.0,May,2.0,4.0,4.0,2.0,Returning_Visitor,0.0,No
1.0,32.7,0.0,0.0,27.0,687.1966667,0.0,0.019393939,0.0,0.0,Nov,3.0,2.0,1.0,1.0,Returning_Visitor,0.0,No
1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,Dec,3.0,2.0,1.0,3.0,Returning_Visitor,1.0,No
14.0,367.25,3.0,400.375,195.0,7980.363439,7.5e-05,0.005865824,3.86863332,0.0,Nov,2.0,2.0,2.0,1.0,,1.0,Yes
3.0,72.0,1.0,0.0,38.0,461.5,0.01,0.023666667,0.0,0.0,Mar,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,37.0,854.55,0.005405405,0.023166023,0.0,0.0,Dec,2.0,2.0,6.0,3.0,Returning_Visitor,0.0,No
6.0,89.0625,2.0,888.0,275.0,9139.496696,0.00625,0.018539498,0.0,0.0,Nov,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
8.0,217.0,2.0,281.5,5.0,236.1666667,0.0,0.014285714,0.0,0.0,May,2.0,2.0,3.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,38.0,314.8333333,0.010526316,0.031578947,0.0,0.6,May,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
3.0,49.33333333,2.0,346.1666667,9.0,194.3333333,0.0,0.002857143,0.0,0.6,May,2.0,2.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,3.0,34.2,0.066666667,0.1,0.0,0.0,Oct,3.0,2.0,5.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,23.0,723.0,0.015873016,0.026077098,0.0,0.0,Dec,3.0,2.0,2.0,13.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,10.0,348.25,0.02,0.024,0.0,0.0,Nov,2.0,2.0,4.0,13.0,Returning_Visitor,0.0,No
1.0,29.0,1.0,13.5,24.0,1005.849206,0.0,0.007986111,0.0,0.0,Mar,1.0,1.0,3.0,3.0,Returning_Visitor,0.0,No
1.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,May,1.0,1.0,1.0,2.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,16.0,336.3,0.0125,0.025,0.0,0.0,Jul,2.0,2.0,7.0,1.0,Returning_Visitor,0.0,No
7.0,217.8333333,1.0,23.5,18.0,338.1272727,0.0,0.014393939,0.0,0.0,Mar,3.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
1.0,42.0,2.0,80.5,46.0,838.6833333,0.0,0.015416667,0.0,0.0,Mar,2.0,2.0,1.0,10.0,Returning_Visitor,0.0,No
0.0,0.0,0.0,0.0,39.0,1429.501111,0.005263158,0.018947368,0.0,0.0,June,2.0,2.0,1.0,3.0,Returning_Visitor,0.0,No
0.0,0.0,3.0,70.0,7.0,110.0,0.04,0.07,0.0,0.0,May,1.0,1.0,2.0,3.0,Returning_Visitor,0.0,No
